timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,bytes_transferred,duration,packet_size_avg,packets_per_second,bytes_per_second,tcp_flags,service,label,src_ip_malicious,dst_ip_malicious,src_country,dst_country,src_ip_reputation,anomaly_score
2025-09-26T06:46:33.641834,192.168.10.158,10.0.1.102,26615,80,TCP,152,200032,195.80189412307078,1316,0.7762948396426685,1021.6040089697518,ACK,HTTP,Normal,False,False,KP,US,0.7378667181946446,0.1297112241844899
2025-09-28T14:29:59.641838,192.168.5.245,10.0.10.220,20295,110,ICMP,56,78736,240.35646595978437,1406,0.23298728318534076,327.5801201585891,SYN,POP3,Normal,False,False,DE,US,0.7335973521512763,0.08534335751319849
2025-09-30T18:58:31.641843,192.168.1.75,10.0.9.210,64164,80,UDP,3787,480949,0.5975596721703114,127,6337.442395076256,804855.1841746845,RST,HTTP,DDoS,False,False,DE,US,0.7320167675063505,0.7532600306645151
2025-09-26T21:22:26.641848,192.168.7.138,10.0.9.34,43912,443,TCP,123,67650,103.83454325319404,550,1.1845768869043145,651.517287797373,PSH,HTTPS,Normal,False,False,FR,US,0.8044782703293509,0.000773376022671568
2025-09-25T08:02:56.641852,192.168.2.120,10.0.8.245,27033,80,ICMP,178,69420,182.46503266480687,390,0.9755293789741663,380.4564577999248,FIN,HTTP,Normal,False,False,IR,US,0.9930135992793503,0.2805169938699444
2025-09-29T00:57:40.641857,192.168.8.110,10.0.6.163,28084,443,TCP,139,88265,148.46803282313235,635,0.9362284752946686,594.5050818121146,PSH,HTTPS,Normal,False,False,CA,US,0.8540253942915712,0.07674345271105887
2025-09-24T21:19:21.641862,91.209.64,10.0.5.56,19380,110,TCP,231,166782,12.271412773969676,722,18.824238435691857,13591.10015056952,PSH,POP3,Botnet,False,False,FR,US,0.8467710691346083,0.963457879585592
2025-09-27T15:18:35.641866,192.168.5.64,10.0.5.202,1935,110,TCP,60,63480,118.62621371895806,1058,0.5057903992632549,535.1262424205237,ACK,POP3,Normal,False,False,FR,US,0.7495235952818392,0.14391265865209552
2025-09-27T06:11:45.641871,192.168.3.27,10.0.5.68,25068,25,ICMP,99,130482,26.939761435773345,1318,3.6748655045080603,4843.4727349416235,RST,SMTP,Normal,False,False,DE,US,0.9897678480743187,0.15389991677657744
2025-09-30T12:30:39.641876,192.168.6.69,10.0.10.156,24441,53,ICMP,85,54060,271.6470881754857,636,0.3129059861119861,199.0082071672232,PSH,DNS,Normal,False,False,FR,US,0.802777440387873,0.15888067123022273
2025-09-24T18:22:28.641880,192.168.8.107,10.0.2.82,55619,443,ICMP,35,31780,351.9243739138585,908,0.09945318538399117,90.30349232866399,SYN,HTTPS,Malware C2,False,False,CN,US,0.9814744248333341,0.9512568069395516
2025-09-25T08:47:02.641885,192.168.1.245,10.0.1.1,45663,80,TCP,816,1060800,10.550894398796506,1300,77.33941494979587,100541.23943473463,FIN,HTTP,Web Attack,False,False,CN,US,0.968962391460192,0.7146606840868722
2025-09-24T15:31:59.641891,192.168.6.16,10.0.10.217,47792,53,UDP,15,17595,112.54509725584082,1173,0.13327990615087887,156.33732991498093,FIN,DNS,Normal,False,False,DE,US,0.709140016903177,0.06090929498819531
2025-09-26T02:15:55.641896,10.0.0.13,10.0.1.98,19164,37715,ICMP,2,100,0.05883799302881752,50,33.99164208440021,1699.5821042200107,SYN,Unknown,Port Scan,False,False,CA,US,0.9653533317489889,0.9955911351213866
2025-09-26T19:23:44.641901,172.16.0.33,10.0.9.4,20682,443,ICMP,1206,113364,3.7513587314597183,94,321.4835173949692,30219.450635127105,RST,HTTPS,DDoS,False,False,CA,US,0.9501671443361815,0.7660946165126755
2025-09-26T17:00:35.641906,192.168.4.6,10.0.4.197,26688,443,ICMP,50,14700,55.80531638548013,294,0.8959719832895597,263.4157630871306,SYN,HTTPS,Normal,False,False,RU,US,0.7679031322334824,0.08264507813836507
2025-09-25T07:10:53.641916,192.168.10.62,10.0.7.54,32613,110,ICMP,192,119424,156.69335343280625,622,1.2253231920416718,762.1510254499199,RST,POP3,Normal,False,False,KP,US,0.718372457594535,0.2791243025193371
2025-09-26T10:51:59.641921,192.168.2.33,10.0.9.7,64542,25,UDP,111,127872,80.55809734109474,1152,1.3778875577213525,1587.326466494998,ACK,SMTP,Normal,False,False,CA,US,0.7425607191141499,0.2602177293894849
2025-09-30T07:55:44.641925,203.0.113.63,10.0.9.127,47017,21,TCP,485,90695,273.6047372511473,187,1.7726301264835511,331.48183365242403,FIN,FTP,Brute Force,True,False,FR,US,0.11905714886299686,0.7170876429745331
2025-09-25T00:15:02.641930,192.168.4.95,10.0.1.241,52876,80,ICMP,135,136890,131.58854034374656,1014,1.0259252032687782,1040.288156114541,RST,HTTP,Normal,False,False,AU,US,0.9859141607853017,0.1836468798722203
2025-09-30T09:37:45.641935,192.168.4.177,10.0.7.23,60216,443,ICMP,78,111384,66.20256812297454,1428,1.1782020276783092,1682.4724955246256,RST,HTTPS,Normal,False,False,KP,US,0.9364201604493801,0.10666259965587112
2025-09-26T01:47:28.641940,172.16.0.154,10.0.3.31,21031,3389,ICMP,209,39292,136.33996568411106,188,1.5329327607741703,288.191359025544,SYN,RDP,Brute Force,False,False,US,US,0.9827634157279517,0.7081759437159661
2025-09-24T18:50:52.641945,192.168.9.132,10.0.4.147,25113,110,TCP,49,25921,30.26984880529348,529,1.6187725388119896,856.3306730315425,PSH,POP3,Normal,False,False,DE,US,0.9270159596962189,0.23989932679947856
2025-09-29T21:44:37.641950,192.168.10.150,10.0.10.39,41704,53,UDP,55,70400,67.89812321991676,1280,0.8100371172537313,1036.8475100847759,RST,DNS,Normal,False,False,KP,US,0.8630366355754667,0.05515599032280625
2025-09-29T11:20:13.641955,192.168.5.249,10.0.10.217,9399,80,ICMP,36,3060,186.94320062364483,85,0.19257186075719018,16.368608164361167,FIN,HTTP,Normal,False,False,US,US,0.7865321170604191,0.14136609775615125
2025-09-29T20:28:25.641959,192.168.1.167,10.0.5.166,29472,80,ICMP,84,77112,53.39483894206233,918,1.5731857547345862,1444.18452284635,PSH,HTTP,Normal,False,False,FR,US,0.8185356905570704,0.2938187952791392
2025-09-28T12:39:32.641964,192.168.5.126,10.0.1.101,40759,53,UDP,170,141780,281.3333211587859,834,0.6042654289928606,503.9573677800458,ACK,DNS,Normal,False,False,FR,US,0.7439771688545822,0.14797465700900148
2025-09-28T01:01:21.641968,192.168.8.7,10.0.3.214,15475,80,UDP,170,250580,88.29687348441689,1474,1.9253229847374214,2837.926079502959,ACK,HTTP,Normal,False,False,US,US,0.8979746272522314,0.21125570474010094
2025-09-26T12:40:56.641973,192.168.7.167,10.0.7.41,2219,25,ICMP,196,18620,68.62905467164785,95,2.8559332623442333,271.3136599227022,SYN,SMTP,Normal,False,False,IR,US,0.7389054645790541,0.05283824306567222
2025-09-28T12:11:42.641977,192.168.9.229,10.0.4.251,1461,443,ICMP,41,36777,1.1889297411896793,897,34.48479635051786,30932.862326414524,ACK,HTTPS,Normal,False,False,CA,US,0.8130894143582763,0.2888220482584209
2025-09-24T14:47:34.641982,192.168.6.64,10.0.1.70,62519,110,UDP,9,9198,197.2523726062828,1022,0.04562682760710852,46.630617814464905,RST,POP3,Normal,False,False,DE,US,0.8022948660270752,0.17301657232174136
2025-09-25T18:16:35.641986,192.168.10.76,10.0.6.107,28219,110,ICMP,137,154536,115.66839527797184,1128,1.184420339460615,1336.0261429115737,FIN,POP3,Normal,False,False,RU,US,0.8626623078717279,0.003615359257001782
2025-09-24T21:09:20.641991,192.168.2.164,10.0.1.120,55113,80,ICMP,113,123170,225.35533962807128,1090,0.5014303197186112,546.5590484932862,FIN,HTTP,Normal,False,False,FR,US,0.8029148200587946,0.1294259068326449
2025-09-26T12:48:28.641995,192.168.8.190,10.0.7.187,29146,443,ICMP,157,35011,138.39533329156504,223,1.1344313154637917,252.97818334842552,PSH,HTTPS,Normal,False,False,DE,US,0.7518374379192674,0.039716483437295426
2025-09-28T04:24:10.642000,203.0.113.234,10.0.7.132,49190,3104,ICMP,5,350,0.04800651433479986,70,104.15253157373074,7290.677210161152,PSH,Unknown,Port Scan,False,False,FR,US,0.9222202256747642,0.7370801985027448
2025-09-25T21:52:43.642005,192.168.5.176,10.0.4.47,4060,80,ICMP,81,36450,202.11770305440558,450,0.40075658280262866,180.3404622611829,RST,HTTP,Normal,False,False,IR,US,0.7814224149952992,0.2815249621385711
2025-09-27T04:11:52.642009,192.168.4.168,10.0.4.151,47221,25,ICMP,131,46898,85.33044589441802,358,1.5352081971081029,549.6045345647008,RST,SMTP,Normal,False,False,CN,US,0.9721730769030562,0.12714719342449937
2025-09-29T09:12:05.642014,192.168.6.70,10.0.10.119,16536,80,TCP,108,95256,245.80485738674787,882,0.4393729283798223,387.5269228310032,PSH,HTTP,Normal,False,False,FR,US,0.8787097408330984,0.03634592962777345
2025-09-25T05:41:12.642018,192.168.4.244,10.0.8.254,34316,25,ICMP,2,1294,19.032779108726604,647,0.10508186894697853,67.98796920869512,RST,SMTP,Normal,False,False,IR,US,0.9339157843150329,0.0981153459873428
2025-09-27T14:18:17.642023,192.168.8.92,10.0.2.43,64701,80,ICMP,92,134320,264.1378464248976,1460,0.3483029836322921,508.52235610314654,PSH,HTTP,Normal,False,False,GB,US,0.9883869797276919,0.19240991357863071
2025-09-26T14:32:08.642027,192.168.1.32,10.0.8.43,54615,110,ICMP,39,35334,58.02564036031532,906,0.6721166670083444,608.93770030956,PSH,POP3,Normal,False,False,AU,US,0.7798377019629016,0.017522428833460158
2025-09-29T01:29:50.642032,192.168.4.233,10.0.1.132,62137,80,UDP,155,13330,275.0619205098473,86,0.563509480747812,48.46181534431183,ACK,HTTP,Normal,False,False,IR,US,0.8477286224709181,0.20266027013985793
2025-09-27T05:40:55.642037,192.168.2.118,10.0.8.143,44361,53,TCP,170,124610,251.62907164313597,733,0.6755976123501997,495.2130498526964,FIN,DNS,Normal,False,False,DE,US,0.8998805824155233,0.040669037014910814
2025-09-24T11:29:47.642041,192.168.5.130,10.0.4.1,8917,53,UDP,80,104560,291.9586879494846,1307,0.27401136976558066,358.13286028361387,PSH,DNS,Normal,False,False,DE,US,0.7780897438815417,0.20189248004085383
2025-09-27T22:50:01.642046,192.168.3.108,10.0.9.6,16681,443,TCP,65,90610,11.039095105617225,1394,5.88816378318227,8208.100313756084,FIN,HTTPS,Normal,False,False,US,US,0.8850382977937201,0.03952042235265313
2025-09-25T12:35:20.642052,192.168.9.100,10.0.1.136,47981,53,ICMP,79,44398,177.15636949291,562,0.4459337263804205,250.61475422579633,RST,DNS,Normal,False,False,US,US,0.788398240985299,0.2825407466924928
2025-09-28T06:22:00.642056,192.168.3.246,10.0.6.231,42759,80,TCP,132,161040,259.5530341561544,1220,0.5085665842017669,620.4512327261557,ACK,HTTP,Normal,False,False,FR,US,0.727212970604586,0.10203663811631548
2025-09-27T17:21:02.642061,192.168.1.210,10.0.7.184,5965,80,ICMP,67,68273,93.50466238256718,1019,0.7165418097107781,730.1561040952829,ACK,HTTP,Normal,False,False,IR,US,0.8694143100234366,0.13255983288580886
2025-09-29T09:03:10.642065,192.168.1.90,10.0.5.98,18797,110,ICMP,175,190400,82.10337902420297,1088,2.1314591686709066,2319.0275755139464,PSH,POP3,Normal,False,False,GB,US,0.8143896026238702,0.08718186961926616
2025-09-30T06:55:53.642070,192.168.1.111,10.0.10.239,5595,110,TCP,95,99560,22.9511569092738,1048,4.139224892912202,4337.907687771988,FIN,POP3,Normal,False,False,KP,US,0.8226172474040016,0.1014724091115109
2025-09-25T07:24:13.642074,192.168.6.146,10.0.4.75,9589,25,ICMP,143,48048,31.958160410675458,336,4.474600482705869,1503.465762189172,ACK,SMTP,Normal,False,False,DE,US,0.9764943874492977,0.07434086673145054
2025-09-30T10:36:58.642079,203.0.113.46,10.0.1.107,45358,53,TCP,5962,524656,4.265330775146307,88,1397.7813947607603,123004.76273894691,ACK,DNS,DDoS,False,False,IR,US,0.9282784786243701,0.8806732766425605
2025-09-25T00:20:52.642084,192.168.10.202,10.0.2.195,50537,53,UDP,96,80064,80.56841132995045,834,1.1915339823054574,993.7393412427515,RST,DNS,Normal,False,False,FR,US,0.9411954961891154,0.26895794367798426
2025-09-25T17:58:59.642093,192.168.2.48,10.0.5.136,25269,110,ICMP,76,96824,180.25971610595838,1274,0.42161388934689364,537.1360950279425,PSH,POP3,Normal,False,False,US,US,0.7836156205800531,0.04504449835577324
2025-09-27T13:33:32.642097,192.168.8.74,10.0.3.219,42728,110,UDP,15,12885,20.469144674148247,859,0.7328102975863193,629.4840456266483,FIN,POP3,Normal,False,False,US,US,0.9971811335002182,0.26207257890924174
2025-09-26T18:29:52.642102,192.168.3.69,10.0.9.137,10731,443,UDP,140,34440,253.1607646501384,246,0.5530082838605593,136.0400378296976,SYN,HTTPS,Normal,False,False,KP,US,0.7296633053547734,0.02487359249728258
2025-09-24T22:49:03.642106,192.168.2.58,10.0.9.13,65054,80,ICMP,135,41985,10.465532605817975,311,12.899486828310211,4011.7404036044754,SYN,HTTP,Normal,False,False,CA,US,0.9933392658503541,0.011468632952540836
2025-09-30T16:39:39.642111,192.168.3.135,10.0.6.80,56074,443,UDP,88,73832,195.69845735244644,839,0.44967140359985014,377.27430762027427,FIN,HTTPS,Normal,False,False,AU,US,0.9232904955967839,0.26442350816320054
2025-09-29T01:16:12.642115,192.168.3.62,10.0.7.168,23446,110,UDP,15,8865,34.45532341604767,591,0.4353463706863278,257.28970507561974,RST,POP3,Normal,False,False,IR,US,0.9990005743823726,0.24499617292005543
2025-09-25T22:47:46.642120,203.0.113.110,10.0.10.103,2784,110,UDP,829,143417,44.58783362513019,173,18.592515773916556,3216.505228887564,ACK,POP3,Botnet,False,False,IR,US,0.9421936318104359,0.9313796164651614
2025-09-30T03:15:57.642125,77.72.95,10.0.1.120,6940,80,UDP,937,241746,38.65420529173529,258,24.240570797618787,6254.067265785647,ACK,HTTP,Web Attack,False,False,IR,US,0.7268081189268147,0.9997266061586979
2025-09-24T19:08:46.642130,192.168.6.166,10.0.10.109,11835,80,UDP,123,96309,42.172502664894985,783,2.916592381945286,2283.691835063159,PSH,HTTP,Normal,False,False,CN,US,0.8353795879795108,0.2854355110347407
2025-09-26T00:11:01.642134,192.168.3.140,10.0.4.79,30315,53,ICMP,185,193695,7.35301790403333,1047,25.15973745943451,26342.245120027932,SYN,DNS,Normal,False,False,RU,US,0.8913228644505936,0.16623844994209366
2025-09-28T00:17:23.642139,192.168.9.81,10.0.1.89,37100,25,ICMP,4,2128,261.90483903534414,532,0.015272722774932,8.125088516263824,ACK,SMTP,Normal,False,False,IR,US,0.7261625731570649,0.2710706442958994
2025-09-28T09:47:26.642143,172.16.0.149,10.0.10.12,36883,53,ICMP,698,605864,15.702649641378162,868,44.45109684933015,38583.552065218566,FIN,DNS,Botnet,False,False,KP,US,0.8900965000242318,0.7561435281054575
2025-09-25T20:58:34.642148,192.168.5.122,10.0.7.181,60347,80,TCP,179,259550,253.80044549359306,1450,0.7052785098618697,1022.6538392997111,FIN,HTTP,Normal,False,False,CN,US,0.7816017073147129,0.039956239424445504
2025-09-24T05:44:23.642153,192.168.8.62,10.0.7.12,11219,53,ICMP,44,40128,15.000705351144298,912,2.933195404484333,2675.074208889712,RST,DNS,Normal,False,False,CA,US,0.8407157174293015,0.26479850880170247
2025-09-25T06:05:53.642157,192.168.2.140,10.0.2.17,31242,25,ICMP,102,92412,12.16962260903258,906,8.381525317333441,7593.661937504097,SYN,SMTP,Normal,False,False,GB,US,0.7265454442170064,0.11148212919174506
2025-09-25T19:29:18.642162,192.168.2.140,10.0.5.157,62037,25,TCP,134,11122,53.21935041732323,83,2.517881164449203,208.98413664928387,PSH,SMTP,Normal,False,False,US,US,0.9754631201715359,0.043630022650757626
2025-09-25T02:38:05.642167,91.209.171,10.0.1.249,27421,110,TCP,328,243048,16.971114566723234,741,19.326956913197595,14321.275072679418,FIN,POP3,Web Attack,True,False,CN,US,0.2020332219163004,0.9799531394014779
2025-09-23T20:24:31.642171,192.168.10.114,10.0.5.87,10577,443,UDP,23,6624,220.24661631189394,288,0.10442839206859558,30.075376915755527,ACK,HTTPS,Normal,False,False,CN,US,0.8207260367452593,0.20586073233577923
2025-09-27T00:27:31.642176,192.168.6.118,10.0.9.163,1217,53,TCP,47,52217,184.51122500242982,1111,0.25472704980079697,283.0017523286854,FIN,DNS,Normal,False,False,IR,US,0.8618133428912182,0.060677843084528116
2025-09-24T02:03:07.642181,192.168.9.244,10.0.3.116,61282,25,TCP,163,157784,151.1349861920156,968,1.0785060700168392,1043.9938757763005,FIN,SMTP,Normal,False,False,RU,US,0.9286126699458392,0.09527911656036368
2025-09-24T09:54:53.642186,192.168.9.161,10.0.5.155,50802,80,ICMP,152,92720,121.56011393551083,610,1.2504101475311047,762.7501899939739,PSH,HTTP,Normal,False,False,CA,US,0.7270375375512531,0.21225228067440335
2025-09-25T06:08:32.642190,192.168.6.65,10.0.10.23,53367,53,UDP,115,31970,66.45937766417927,278,1.7303803321947668,481.0457323501452,PSH,DNS,Normal,False,False,RU,US,0.8820434683702948,0.004244591445097523
2025-09-24T07:39:56.642195,192.168.6.66,10.0.3.238,26376,80,TCP,16,17120,282.5982785970129,1070,0.05661747155514741,60.58069456400773,PSH,HTTP,Normal,False,False,GB,US,0.9186472626253991,0.025569115924588538
2025-09-25T14:44:15.642200,192.168.1.106,10.0.10.241,18754,110,TCP,146,66284,280.4802238572136,454,0.5205358081656603,236.32325690720978,PSH,POP3,Normal,False,False,US,US,0.9674472098122605,0.051476890240511074
2025-09-24T14:07:08.642204,91.209.157,10.0.2.130,50563,21,TCP,917,103621,21.43684624639001,113,42.776814717063324,4833.780063028156,RST,FTP,Botnet,False,False,DE,US,0.9726347262211542,0.8528688805870529
2025-09-26T01:33:59.642209,192.168.8.197,10.0.9.67,26905,443,ICMP,67,19966,156.05171168035312,298,0.4293448580508924,127.94476769916594,SYN,HTTPS,Normal,False,False,GB,US,0.9574867769289818,0.0963167882528249
2025-09-24T07:19:50.642214,172.16.0.236,10.0.10.138,20422,23,ICMP,184,43240,42.60326293441032,235,4.318918020041715,1014.9457347098031,FIN,Unknown,Brute Force,False,False,IR,US,0.9826707190872821,0.7218005642649591
2025-09-29T15:20:25.642219,192.168.2.51,10.0.7.238,22084,53,ICMP,97,54320,201.13701491262088,560,0.4822583254610759,270.06466225820253,RST,DNS,Normal,False,False,KP,US,0.9032827297680106,0.11001333068838533
2025-09-29T21:14:21.642223,192.168.3.103,10.0.4.232,45576,110,TCP,176,113696,88.23693130032943,646,1.9946296568378383,1288.5307583172435,FIN,POP3,Normal,False,False,GB,US,0.9013555273376977,0.2962723816093015
2025-09-26T01:52:15.642228,192.168.1.170,10.0.5.219,48076,443,UDP,49,61446,144.13790496969077,1254,0.33995221458438496,426.30007708881874,RST,HTTPS,Normal,False,False,IR,US,0.7577635510950201,0.18874914660476458
2025-09-25T11:57:22.642233,192.168.9.110,10.0.10.173,55355,110,ICMP,132,172392,25.315832274419208,1306,5.214128398748381,6809.651688765385,RST,POP3,Normal,False,False,FR,US,0.7005277755343092,0.19937700899462682
2025-09-26T12:55:44.642237,192.168.7.36,10.0.5.47,64423,110,UDP,44,9372,93.79870398435293,213,0.4690896369670511,99.91609267398188,FIN,POP3,Normal,False,False,IR,US,0.7682465777841656,0.24191871553089622
2025-09-29T21:44:35.642241,172.16.0.110,10.0.10.59,32526,80,ICMP,6393,434724,1.6214178258631977,68,3942.845513368243,268113.4949090405,RST,HTTP,DDoS,False,False,FR,US,0.779691682147331,0.9623882396968001
2025-09-29T16:49:30.642246,192.168.6.70,10.0.2.82,22639,443,UDP,66,34452,293.4552654457134,522,0.2249065113885626,117.40119894482967,ACK,HTTPS,Malware C2,False,False,FR,US,0.9913234632568768,0.7565262397437248
2025-09-24T09:31:08.642251,192.168.3.193,10.0.6.13,32698,53,UDP,1,348,183.3815965542403,348,0.005453109901920947,1.8976822458684894,SYN,DNS,Normal,False,False,KP,US,0.9771923233004652,0.12453124442925408
2025-09-27T06:00:09.642256,192.168.2.160,10.0.5.70,21927,110,ICMP,114,91884,110.76052560167122,806,1.029247553500955,829.5735281217698,SYN,POP3,Normal,False,False,CN,US,0.8813152533744151,0.21354890242022825
2025-09-28T17:27:27.642261,192.168.7.203,10.0.2.248,22212,443,TCP,70,49840,23.990326087783977,712,2.917842789792025,2077.504066331922,PSH,HTTPS,Normal,False,False,AU,US,0.8340334809787762,0.07678073167154169
2025-09-25T05:31:14.642265,192.168.5.102,10.0.9.142,20455,25,TCP,42,12138,69.45233065536827,289,0.6047313258414553,174.76735316818056,ACK,SMTP,Normal,False,False,DE,US,0.7800716742476299,0.061318110293897776
2025-09-28T02:51:41.642270,192.168.10.172,10.0.8.23,10708,443,TCP,63,23751,530.186083137896,377,0.11882620461694453,44.79747914058809,RST,HTTPS,Malware C2,False,False,GB,US,0.8928023508792404,0.8934006627604116
2025-09-29T01:57:08.642275,192.168.10.252,10.0.2.54,46654,53,TCP,143,68497,3.1365412166812594,479,45.591621509538705,21838.386703069038,PSH,DNS,Normal,False,False,CN,US,0.7479915366419428,0.14995302248997133
2025-09-26T11:03:13.642280,192.168.9.84,10.0.1.39,2643,25,ICMP,134,45828,24.98270052723689,342,5.363711575292238,1834.3893587499454,PSH,SMTP,Normal,False,False,GB,US,0.8959411938635029,0.16844450830842694
2025-09-25T08:52:25.642285,192.168.7.121,10.0.9.122,41660,25,ICMP,98,86828,108.96515933820451,886,0.8993700426374727,796.8418577768008,ACK,SMTP,Normal,False,False,GB,US,0.9928516650736535,0.17325300065000787
2025-09-30T13:21:12.642289,192.168.6.196,10.0.8.142,29985,25,UDP,190,210330,17.74692677170953,1107,10.706078998583576,11851.629451432018,RST,SMTP,Normal,False,False,RU,US,0.9074924039342931,0.2438549830982285
2025-09-26T21:37:43.642294,192.168.10.140,10.0.7.101,19094,53,UDP,77,99792,176.75648325645645,1296,0.43562758537281204,564.5733506431644,ACK,DNS,Normal,False,False,IR,US,0.863391993460089,0.22324262236083822
2025-09-29T16:12:43.642299,77.72.151,10.0.9.99,47468,143,UDP,654,880284,19.76158522046272,1346,33.09451102752609,44545.211843050114,PSH,IMAP,Web Attack,False,False,CN,US,0.987624161698593,0.9586241204735423
2025-09-27T03:14:33.642304,192.168.9.244,10.0.4.94,13333,80,UDP,51,20400,162.3033980119978,400,0.31422632319891397,125.6905292795656,RST,HTTP,Normal,False,False,KP,US,0.8127157457797276,0.15407522535704704
2025-09-29T05:24:38.642308,203.0.113.143,10.0.6.201,39701,3389,TCP,694,46498,56.09232274849753,67,12.372459652129297,828.9547966926629,FIN,RDP,Web Attack,True,False,GB,US,0.14545210010972026,0.9343921012097853
2025-09-29T17:23:17.642313,192.168.7.23,10.0.9.97,17302,110,ICMP,109,150965,102.30256453576006,1385,1.0654669361871065,1475.6717066191425,SYN,POP3,Normal,False,False,AU,US,0.8285622473606454,0.25880181471374797
2025-09-27T16:38:17.642318,192.168.3.253,10.0.4.87,6536,443,ICMP,172,194532,28.85606665708572,1131,5.960618335270055,6741.459337190431,PSH,HTTPS,Normal,False,False,CA,US,0.7074653747835601,0.030336922418763432
2025-09-24T10:08:58.642324,192.168.7.180,10.0.9.117,1576,53,UDP,148,68376,218.44582557671117,462,0.677513519012187,313.01124578363044,PSH,DNS,Normal,False,False,RU,US,0.9669250250335903,0.26525200300002205
2025-09-26T01:36:03.642328,192.168.1.142,10.0.5.145,30019,53,ICMP,86,34572,196.59897085061917,402,0.43743870900191517,175.8503610187699,PSH,DNS,Normal,False,False,CN,US,0.8147756953075298,0.14207429395536847
2025-09-29T18:41:11.642333,192.168.5.160,10.0.2.169,12886,80,ICMP,197,141643,120.55900880053983,719,1.6340545759291105,1174.8852400930305,FIN,HTTP,Normal,False,False,GB,US,0.8869753142327758,0.2439114472251569
2025-09-25T19:35:08.642337,192.168.10.114,10.0.6.199,38188,110,ICMP,180,242460,20.3165783367357,1347,8.859759602065006,11934.096183981563,RST,POP3,Normal,False,False,CA,US,0.7375236814211793,0.0553253860614659
2025-09-29T19:48:29.642342,192.168.6.122,10.0.7.219,36604,110,TCP,80,94800,79.15410151265911,1185,1.0106867296978364,1197.6637746919362,FIN,POP3,Normal,False,False,GB,US,0.8288961990478552,0.09007222434856155
2025-09-29T23:39:10.642347,198.51.100.16,10.0.3.10,24423,3389,TCP,182,25662,23.2358204307819,141,7.832733969612434,1104.4154897153533,FIN,RDP,Brute Force,False,False,US,US,0.7361613186839695,0.9029574237032916
2025-09-30T13:59:56.642352,192.168.8.240,10.0.4.14,15694,80,ICMP,114,106818,24.34863714359723,937,4.681986894284048,4387.021719944152,FIN,HTTP,Normal,False,False,DE,US,0.7713134352461213,0.009886790968769031
2025-09-29T09:47:57.642357,192.168.8.163,10.0.9.150,17392,80,TCP,136,127296,87.86509291135597,936,1.5478274192141999,1448.766464384491,SYN,HTTP,Normal,False,False,KP,US,0.7383387923458019,0.022139044785230277
2025-09-25T02:27:23.642361,192.168.5.194,10.0.1.8,41888,25,UDP,136,17952,1.7578351140319566,132,77.367893560879,10212.561950036026,SYN,SMTP,Normal,False,False,DE,US,0.726939878233041,0.08500586248841842
2025-09-24T14:06:46.642366,192.168.7.106,10.0.1.236,43369,53,TCP,155,14570,263.8724014902354,94,0.5874051212806951,55.21608140038534,PSH,DNS,Normal,False,False,DE,US,0.8873318644449333,0.1396236833577887
2025-09-24T19:34:58.642370,192.168.9.181,10.0.2.39,61381,80,UDP,37,49987,15.407520084233179,1351,2.4014247456904396,3244.324831427784,FIN,HTTP,Normal,False,False,IR,US,0.7581099502247323,0.10451858930096762
2025-09-27T16:27:29.642375,192.168.10.189,10.0.3.230,26621,443,TCP,172,200552,167.3545984386583,1166,1.027757836382634,1198.3656372221515,RST,HTTPS,Normal,False,False,CA,US,0.9870669587454527,0.09795129125077118
2025-09-26T15:34:23.642379,192.168.7.245,10.0.7.90,4846,443,UDP,129,155445,52.02313563696599,1205,2.4796659874599465,2987.9975148892354,ACK,HTTPS,Normal,False,False,IR,US,0.9853306644683968,0.15880498506058105
2025-09-27T07:53:55.642384,192.168.4.102,10.0.7.239,49398,25,UDP,49,28175,228.72810513797313,575,0.2142281551733324,123.18118922466614,ACK,SMTP,Normal,False,False,CN,US,0.7645303947520399,0.16672876620943428
2025-09-30T18:40:10.642388,192.168.9.67,10.0.2.199,25115,443,ICMP,75,66375,75.24209777233224,885,0.9967824159679228,882.1524381316117,RST,HTTPS,Normal,False,False,CN,US,0.7746337464731571,0.25648573547382575
2025-09-24T00:07:57.642393,192.168.6.177,10.0.10.66,9203,80,UDP,30,29580,161.58765834817413,986,0.185657743336801,183.05853493008578,FIN,HTTP,Normal,False,False,CA,US,0.8071427349719853,0.05578588406770263
2025-09-29T02:18:57.642397,192.168.7.115,10.0.5.229,38009,25,ICMP,192,192576,12.668096764237456,1003,15.156183566739378,15201.652117439595,SYN,SMTP,Normal,False,False,RU,US,0.8117817747890679,0.2919010433027343
2025-09-29T16:44:09.642402,192.168.6.45,10.0.8.207,47746,53,UDP,100,148800,171.52242200965168,1488,0.5830141553993037,867.5250632341638,FIN,DNS,Normal,False,False,GB,US,0.848288506598098,0.28123976892552177
2025-09-27T18:19:17.642407,185.220.41,10.0.3.88,30869,3306,UDP,117,80496,48.44028154441033,688,2.415345168725614,1661.7574760832222,SYN,MySQL,Web Attack,False,False,GB,US,0.813852609406522,0.9220773728636618
2025-09-25T14:56:29.642411,192.168.5.150,10.0.2.109,26069,80,TCP,52,21632,121.16087320519401,416,0.42918145622749465,178.53948579063777,FIN,HTTP,Normal,False,False,GB,US,0.8997420040090627,0.117723615429916
